Product Name,ProductId,UNSPSC,Category Name,Cust Field 1,Cust Field 2,Cust Field 3,Cust Field 4,Cust Field 5,Configurable Product
NETADVANTAGE FOR .NET 2011 VOL 1 VERSION UPGRADE                                ,2651771,4323240300,Enterprise application integration software                                     ,2011,,,INFRAGISTICS                            ,1,No
NETADVANTAGE FOR .NET CORPORATE SUBS RENEWAL                                    ,2399175,4323230400,Data base management system software                                            ,NONE  ,,,INFRAGISTICS                            ,1,No
NETADVANTAGE FOR .NET CORPORATE SUBS RENEWAL                                    ,2588536,4323240300,Enterprise application integration software                                     ,NONE  ,,,INFRAGISTICS                            ,1,No
NETADVANTAGE FOR .NET EARLY BIRD SUBSCRIPTION RENEWAL 90-DAY                    ,2452544,4323270100,Application server software                                                     ,NONE  ,,,INFRAGISTICS                            ,1,No
NETADVANTAGE FOR .NET PRIORITY SUPPORT 60 DAY EARLY BIRD RENEWAL                ,2444143,4323240300,Enterprise application integration software                                     ,NONE  ,,,INFRAGISTICS                            ,1,No
NETADVANTAGE FOR .NET SERVICE RENEWAL LATE FEE                                  ,2452199,4323300200,Network operation system software                                               ,NONE  ,,,INFRAGISTICS                            ,1,No
NETADVANTAGE FOR .NET SUBSCRIPTION/PRIORITY MAINT RENEWAL 1 YEAR                ,2549595,4323240300,Enterprise application integration software                                     ,NONE  ,,,INFRAGISTICS                            ,1,No
NETADVANTAGE FOR .NET W/PRIORITY SUPPORT 90 DAY EARLY BIRD RENEWAL              ,2610206,4323340500,Device drivers or system software                                               ,NONE  ,,,INFRAGISTICS                            ,1,No
NETADVANTAGE FOR .NET W/PRIORITY SUPPORT 90 DAY EARLY BIRD RENEWAL              ,2376041,4323340500,Device drivers or system software                                               ,NONE  ,,,INFRAGISTICS                            ,1,No
NETADVANTAGE FOR NET CORP PRIORITY WIN MAINT RENEWAL                            ,2655113,4323230400,Data base management system software                                            ,NONE  ,,,INFRAGISTICS                            ,1,No
NETADVANTAGE FOR NET CORP WIN MAINT RENEWAL                                     ,2655117,4323230400,Data base management system software                                            ,NONE  ,,,INFRAGISTICS                            ,1,No
NETADVANTAGE FOR WIN FORMS WIN 1 USER RENEWAL LICENSE NEED SERIAL NUMBER        ,2463736,4323240300,Enterprise application integration software                                     ,NONE  ,,,INFRAGISTICS                            ,1,No
NETADVANTAGE SELECT 2010 VOL 1 W/SUB&SC                                         ,2567205,4323270100,Application server software                                                     ,NONE  ,,,INFRAGISTICS                            ,1,No
NETADVANTAGE SELECT SINGLE USER LICENSE RENEWAL                                 ,2506997,4323210700,Web page creation and editing software                                          ,NONE  ,,,INFRAGISTICS                            ,1,No
NETADVANTAGE SELECT SUBSCRIPTION/PRIORITY MAINT 1 YEAR  RENEWAL                 ,2493409,4323240300,Enterprise application integration software                                     ,NONE  ,,,INFRAGISTICS                            ,1,No
NETADVANTAGE ULTIMATE 2010 VOL 3 CORP PS LICENSE UPGRADE                        ,2656664,4323160400,Financial analysis software                                                     ,2010,,,INFRAGISTICS                            ,1,No
NETADVANTAGE ULTIMATE 2010 VOL 3 CORP PS LICENSE UPGRADE                        ,2655118,4323230400,Data base management system software                                            ,2010,,,INFRAGISTICS                            ,1,No
NETADVANTAGE ULTIMATE 2011 VOL 1 F/ CORP LICENSE UPGRADE                        ,2655120,4323230400,Data base management system software                                            ,2011,,,INFRAGISTICS                            ,1,No
NETADVANTAGE VISUAL STUDIO LIGHTSWITCH 2011 VOL1 LICENSE                        ,2650017,4323240300,Enterprise application integration software                                     ,2011,,,INFRAGISTICS                            ,1,No
NETADVANTAGE WIN FORMS W/PS 90 DAY EARLY BIRD RNWL WIN LICENSE                  ,2484810,4323300200,Network operation system software                                               ,90,,,INFRAGISTICS                            ,1,No
NETCHK PRCT F/SVR 1Y STD MNT RNWL 1-249                                         ,2532877,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PRCT F/SVR 1Y STD MNT RNWL 250-999                                       ,2528857,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PRCT F/WKST 1Y STD MNT RNWL 1-249                                        ,2532879,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PROTECT 1 YEAR STD MAINT RENEWAL 999                                     ,2519804,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PROTECT F/SVR 1YR STD MAINT RENEWAL 1-249                                ,2546084,4323320500,Transaction security and virus protection software                              ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PROTECT F/SVRS 250-999 USER LICENSE                                      ,2529135,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PROTECT F/WKST 1YR STD MNT RNWL 1-249                                    ,2542496,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PROTECT FOR SERVER 1-249 USER STD MAINT 3 YEAR                           ,2615944,4323220200,Document management software                                                    ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PROTECT FOR SERVERS 1-249 WIN LICENSE                                    ,2543264,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PROTECT FOR WORKSTATION 250-999 USER LICENSE                             ,2635346,4323320500,Transaction security and virus protection software                              ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PROTECT WORKSTATIONS 1-249 USER STD MAINT 1 YEAR                         ,2514951,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PTCT CONSOLE ADD-ON                                                      ,2615945,4323220200,Document management software                                                    ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PTCT CONSOLE ADD-ON 3Y STD MNT                                           ,2615947,4323220200,Document management software                                                    ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PTCT F/SVR 1YR ENH MNT RNWL  250-999 USERS                               ,2562832,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PTCT F/SVR 1YR ENH MNT RNWL 1-249                                        ,2629209,4323320500,Transaction security and virus protection software                              ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PTCT F/SVR 1YR STD MNT RNWL 1-249                                        ,2542491,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
NETCHK PTCT F/WKST 1YR STD MNT 1-249                                            ,2602019,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,SHAVLIK TECHNOLOGIES                    ,1,No
